time,RSSI,time,lat,long,GPS MSL,SVs,time,acceleration,time,pressure,Pressure MSL,Pressure AGL,time,comp. bat. voltage,time,state,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time,eject. bat. voltage,time,GPS Time of Week, valid leap seconds, leap seconds,time,temperature
16.608,-91,166.936,38.395261,-78.063583,715.33905,16,167.975,1,261.88,97036,363.302,-799.759,,,,,,,,,,,,,,,,,,,,
16.733,-92,167.493,38.39519,-78.063563,711.58203,16,168.685,0.941406,263.36,97071,360.285,-802.776,,,,,,,,,,,,,,,,,,,,
16.843,-92,168.242,38.395131,-78.063567,708.466,16,169.365,1.17188,264.62,97091,358.562,-804.499,,,,,,,,,,,,,,,,,,,,
16.952,-92,168.961,38.395053,-78.063592,704.75305,16,170.085,1.11719,265.88,97136,354.683,-808.378,,,,,,,,,,,,,,,,,,,,
17.093,-92,169.622,38.394999,-78.06362,702.33905,16,170.715,1.20703,267.36,97209,348.397,-814.664,,,,,,,,,,,,,,,,,,,,
17.218,-91,170.183,38.394954,-78.063652,700.04303,16,171.355,1.14844,268.68,97246,345.213,-817.848,,,,,,,,,,,,,,,,,,,,
17.327,-92,170.941,38.394917,-78.063683,697.88904,16,172.025,1.05469,270.04,97273,342.89,-820.17,,,,,,,,,,,,,,,,,,,,
17.452,-91,171.668,38.394874,-78.063725,694.99005,16,172.615,1.0625,271.48,97313,339.45,-823.611,,,,,,,,,,,,,,,,,,,,
17.577,-91,172.427,38.394833,-78.063764,692.25104,16,173.375,1.07031,272.66,97340,337.128,-825.933,,,,,,,,,,,,,,,,,,,,
17.702,-93,172.779,38.394811,-78.063784,690.97205,16,174.165,0.835938,274.14,97376,334.033,-829.027,,,,,,,,,,,,,,,,,,,,
17.812,-91,173.55,38.394777,-78.063813,688.62903,16,174.725,0.957031,275.756,97447,327.93,-835.131,,,,,,,,,,,,,,,,,,,,
17.921,-92,174.079,38.394729,-78.063849,685.59503,16,175.355,0.949219,277.109,97476,325.438,-837.623,,,,,,,,,,,,,,,,,,,,
18.046,-92,174.807,38.394697,-78.063876,683.32605,16,176.035,1.28516,278.439,97502,323.205,-839.855,,,,,,,,,,,,,,,,,,,,
18.171,-92,175.502,38.394668,-78.063904,680.73706,16,176.615,1.07422,279.993,97655,310.076,-852.985,,,,,,,,,,,,,,,,,,,,
18.296,-93,176.171,38.394659,-78.063906,678.32501,16,177.355,1.08984,281.659,97726,303.988,-859.073,,,,,,,,,,,,,,,,,,,,
18.406,-92,176.739,38.394651,-78.063885,675.302,16,178.085,1.06641,283.121,97796,297.99,-865.071,,,,,,,,,,,,,,,,,,,,
18.515,-91,177.486,38.394634,-78.063847,672.17603,16,178.725,1.29688,284.422,97820,295.934,-867.127,,,,,,,,,,,,,,,,,,,,
18.656,-92,178.195,38.394616,-78.063796,669.78302,16,179.315,1.47266,285.879,97889,290.026,-873.035,,,,,,,,,,,,,,,,,,,,
18.765,-91,178.857,38.394612,-78.063779,667.44806,16,179.975,0.902344,287.676,97927,286.773,-876.287,,,,,,,,,,,,,,,,,,,,
18.875,-92,179.499,38.394602,-78.063791,662.67603,16,180.695,1.22656,289.35,98003,280.273,-882.787,,,,,,,,,,,,,,,,,,,,
19,-92,180.113,38.394586,-78.063819,659.52002,16,181.375,1.67969,290.686,98044,276.767,-886.294,,,,,,,,,,,,,,,,,,,,
19.14,-93,180.637,38.394572,-78.063842,657.36804,16,182.115,1.53906,292.165,98085,273.263,-889.797,,,,,,,,,,,,,,,,,,,,
19.25,-93,181.38,38.394566,-78.063845,655.31201,16,182.642,1.125,293.879,98203,263.183,-899.878,,,,,,,,,,,,,,,,,,,,
19.375,-92,182.086,38.394562,-78.06383,652.62805,16,183.322,1.22266,295.579,98300,254.905,-908.156,,,,,,,,,,,,,,,,,,,,
19.483,-93,182.813,38.394558,-78.063822,650.56604,16,184.062,0.984375,297.081,98365,249.361,-913.7,,,,,,,,,,,,,,,,,,,,
19.593,-93,183.427,38.39455,-78.063836,648.38403,16,184.822,0.871094,298.563,98450,242.116,-920.945,,,,,,,,,,,,,,,,,,,,
19.733,-92,184.22,38.394537,-78.06386,645.95905,16,185.382,1.01172,300.175,98546,233.941,-929.12,,,,,,,,,,,,,,,,,,,,
19.843,-91,184.687,38.394524,-78.063887,643.80304,16,186.072,1.13281,301.517,98632,226.619,-936.442,,,,,,,,,,,,,,,,,,,,
19.968,-88,185.451,38.394503,-78.063928,641.89606,16,186.672,1.08984,,,,,,,,,,,,,,,,,,,,,,,,
20.077,-92,186.094,38.394477,-78.063964,640.24103,16,187.462,0.9375,,,,,,,,,,,,,,,,,,,,,,,,
20.218,-91,186.721,38.394438,-78.063997,637.81403,16,188.082,1.03906,,,,,,,,,,,,,,,,,,,,,,,,
20.327,-89,187.343,38.394376,-78.064024,634.63904,16,188.722,1.20312,,,,,,,,,,,,,,,,,,,,,,,,
20.437,-89,188.135,38.39433,-78.064037,632.60706,16,189.472,1.12109,,,,,,,,,,,,,,,,,,,,,,,,
20.546,-90,188.881,38.394276,-78.064048,630.02301,16,190.062,0.941406,,,,,,,,,,,,,,,,,,,,,,,,
20.687,-92,189.563,38.394242,-78.064045,627.72601,16,190.782,0.910156,,,,,,,,,,,,,,,,,,,,,,,,
20.796,-92,190.148,38.394215,-78.064027,624.79803,16,191.492,0.945312,,,,,,,,,,,,,,,,,,,,,,,,
20.906,-91,190.997,38.394191,-78.063988,620.93604,16,192.102,1.01953,,,,,,,,,,,,,,,,,,,,,,,,
21.015,-92,191.428,38.394183,-78.063966,619.35303,16,192.792,1.125,,,,,,,,,,,,,,,,,,,,,,,,
21.14,-91,192.166,38.394185,-78.063933,616.55701,16,193.382,1.05469,,,,,,,,,,,,,,,,,,,,,,,,
21.265,-90,192.877,38.394195,-78.063918,613.927,16,194.162,1.00781,,,,,,,,,,,,,,,,,,,,,,,,
21.375,-90,193.519,38.3942,-78.063909,612.08704,16,194.802,0.921875,,,,,,,,,,,,,,,,,,,,,,,,
21.483,-91,194.073,38.3942,-78.063896,609.89801,16,195.432,0.898438,,,,,,,,,,,,,,,,,,,,,,,,
21.608,-91,194.875,38.394195,-78.063875,606.70605,16,196.122,1.1875,,,,,,,,,,,,,,,,,,,,,,,,
21.733,-89,195.599,38.394195,-78.06386,604.76202,16,196.812,1.00391,,,,,,,,,,,,,,,,,,,,,,,,
21.843,-90,196.21,38.394198,-78.06385,602.41803,16,197.632,0.933594,,,,,,,,,,,,,,,,,,,,,,,,
21.968,-92,196.979,38.394203,-78.063843,600.10205,16,198.182,1.19141,,,,,,,,,,,,,,,,,,,,,,,,
22.077,-91,197.707,38.394204,-78.063826,597.02704,16,198.882,0.984375,,,,,,,,,,,,,,,,,,,,,,,,
22.187,-88,198.291,38.394199,-78.063811,595.11902,16,199.442,0.796875,,,,,,,,,,,,,,,,,,,,,,,,
22.327,-90,198.95,38.39417,-78.063774,589.72504,16,200.082,0.929688,,,,,,,,,,,,,,,,,,,,,,,,
22.437,-91,199.547,38.394141,-78.063758,586.61005,16,200.912,1.20703,,,,,,,,,,,,,,,,,,,,,,,,
22.546,-90,200.064,38.394105,-78.063756,583.31604,16,201.532,0.945312,,,,,,,,,,,,,,,,,,,,,,,,
22.671,-88,200.859,38.394056,-78.06378,578.26501,16,202.122,1.00391,,,,,,,,,,,,,,,,,,,,,,,,
22.796,-90,201.527,38.394026,-78.063817,574.50305,16,202.892,1.11719,,,,,,,,,,,,,,,,,,,,,,,,
22.921,-90,202.217,38.393999,-78.063876,569.755,16,203.592,1.17188,,,,,,,,,,,,,,,,,,,,,,,,
23.031,-89,203.139,38.393978,-78.063935,566.12305,16,204.312,1.03125,,,,,,,,,,,,,,,,,,,,,,,,
23.14,-90,203.62,38.393963,-78.063963,564.42401,16,205.092,0.925781,,,,,,,,,,,,,,,,,,,,,,,,
23.281,-91,204.376,38.393921,-78.064011,560.49805,16,205.542,0.902344,,,,,,,,,,,,,,,,,,,,,,,,
23.39,-92,205.012,38.393886,-78.064043,557.68201,16,206.362,1.15234,,,,,,,,,,,,,,,,,,,,,,,,
23.515,-90,205.814,38.393856,-78.06408,554.974,16,206.822,0.945312,,,,,,,,,,,,,,,,,,,,,,,,
23.625,-91,206.568,38.393835,-78.064129,550.87006,16,207.622,1.01562,,,,,,,,,,,,,,,,,,,,,,,,
23.733,-90,207.256,38.393834,-78.064162,547.53601,16,208.272,1.23047,,,,,,,,,,,,,,,,,,,,,,,,
23.875,-89,207.838,38.393838,-78.064184,544.612,16,209.012,1.10938,,,,,,,,,,,,,,,,,,,,,,,,
23.983,-89,208.674,38.393844,-78.06419,540.96906,16,209.522,1.10547,,,,,,,,,,,,,,,,,,,,,,,,
24.108,-87,209.167,38.393843,-78.06418,538.237,16,210.362,0.976562,,,,,,,,,,,,,,,,,,,,,,,,
24.218,-88,209.947,38.393821,-78.064154,534.16504,16,210.902,0.894531,,,,,,,,,,,,,,,,,,,,,,,,
24.358,-86,210.403,38.393789,-78.064131,531.07404,16,211.692,1.05859,,,,,,,,,,,,,,,,,,,,,,,,
24.468,-87,211.068,38.393744,-78.064117,527.99304,16,212.402,1.05859,,,,,,,,,,,,,,,,,,,,,,,,
24.577,-87,211.712,38.393675,-78.064116,524.10803,16,212.992,1.13672,,,,,,,,,,,,,,,,,,,,,,,,
24.702,-86,212.39,38.393608,-78.064127,521.11102,16,213.722,1.17578,,,,,,,,,,,,,,,,,,,,,,,,
24.827,-89,212.972,38.393561,-78.064129,518.95502,16,214.432,0.933594,,,,,,,,,,,,,,,,,,,,,,,,
24.952,-89,213.754,38.393515,-78.064119,516.38702,16,215.052,0.886719,,,,,,,,,,,,,,,,,,,,,,,,
25.062,-88,214.412,38.393469,-78.064106,513.68304,16,215.702,1.07031,,,,,,,,,,,,,,,,,,,,,,,,
25.171,-89,215.1,38.393404,-78.064097,510.38602,16,216.402,0.9375,,,,,,,,,,,,,,,,,,,,,,,,
25.296,-89,215.69,38.393351,-78.0641,507.57303,16,217.112,1.06641,,,,,,,,,,,,,,,,,,,,,,,,
25.437,-88,216.463,38.393299,-78.064105,504.94302,16,217.662,1.11719,,,,,,,,,,,,,,,,,,,,,,,,
25.546,-89,216.994,38.393233,-78.064093,501.54404,16,218.392,0.980469,,,,,,,,,,,,,,,,,,,,,,,,
25.656,-89,217.716,38.393187,-78.06407,498.52002,16,219.062,0.980469,,,,,,,,,,,,,,,,,,,,,,,,
25.765,-89,218.333,38.393143,-78.064042,495.85101,16,219.722,1.09375,,,,,,,,,,,,,,,,,,,,,,,,
25.906,-88,219.218,38.393082,-78.064002,492.69202,16,220.392,1.05078,,,,,,,,,,,,,,,,,,,,,,,,
26.015,-89,219.757,38.393034,-78.063973,490.17902,16,221.132,0.96875,,,,,,,,,,,,,,,,,,,,,,,,
26.14,-89,220.47,38.392988,-78.063944,487.81503,16,221.762,0.988281,,,,,,,,,,,,,,,,,,,,,,,,
26.25,-89,221.081,38.392943,-78.063916,485.59201,16,222.342,1.12891,,,,,,,,,,,,,,,,,,,,,,,,
26.39,-89,221.87,38.392901,-78.063889,483.61401,16,222.992,1.10938,,,,,,,,,,,,,,,,,,,,,,,,
26.5,-88,222.414,38.392851,-78.063854,480.97003,16,223.642,1.04688,,,,,,,,,,,,,,,,,,,,,,,,
26.625,-87,223.239,38.392803,-78.063818,478.38602,16,224.382,1.00391,,,,,,,,,,,,,,,,,,,,,,,,
26.733,-87,223.731,38.392761,-78.063794,476.26901,16,225.192,0.984375,,,,,,,,,,,,,,,,,,,,,,,,
26.843,-90,224.413,38.392715,-78.063775,474.12003,16,225.752,1.01172,,,,,,,,,,,,,,,,,,,,,,,,
26.983,-89,224.998,38.392666,-78.063762,472.06104,16,226.352,1.09766,,,,,,,,,,,,,,,,,,,,,,,,
27.108,-89,225.841,38.392601,-78.063749,469.39203,16,227.012,1.08203,,,,,,,,,,,,,,,,,,,,,,,,
27.218,-89,226.348,38.392556,-78.063732,467.21701,16,227.722,0.976562,,,,,,,,,,,,,,,,,,,,,,,,
27.327,-89,227.146,38.392505,-78.063693,463.71802,16,228.402,0.855469,,,,,,,,,,,,,,,,,,,,,,,,
27.468,-89,227.616,38.392475,-78.063653,460.74203,16,229.212,0.945312,,,,,,,,,,,,,,,,,,,,,,,,
27.593,-89,228.302,38.392455,-78.063609,457.88403,16,229.772,1.10547,,,,,,,,,,,,,,,,,,,,,,,,
27.702,-89,228.962,38.392445,-78.063556,454.32803,16,230.472,1.10547,,,,,,,,,,,,,,,,,,,,,,,,
27.812,-88,229.606,38.392448,-78.063532,451.51901,16,231.092,1.04688,,,,,,,,,,,,,,,,,,,,,,,,
27.952,-86,230.234,38.392449,-78.063536,447.48502,16,231.732,1.02344,,,,,,,,,,,,,,,,,,,,,,,,
28.077,-87,231.023,38.392437,-78.063558,444.25003,16,232.502,1.0625,,,,,,,,,,,,,,,,,,,,,,,,
28.187,-90,231.686,38.392411,-78.063584,441.11102,16,233.102,1.16016,,,,,,,,,,,,,,,,,,,,,,,,
28.296,-91,232.311,38.392379,-78.063608,438.79501,16,233.762,1.125,,,,,,,,,,,,,,,,,,,,,,,,
28.406,-89,232.923,38.392335,-78.063637,436.22803,16,234.412,1.06641,,,,,,,,,,,,,,,,,,,,,,,,
28.546,-90,233.817,38.392297,-78.063661,433.38403,16,235.152,0.910156,,,,,,,,,,,,,,,,,,,,,,,,
28.656,-90,234.356,38.392268,-78.063678,431.04401,16,235.942,1.01172,,,,,,,,,,,,,,,,,,,,,,,,
28.781,-90,235.081,38.392236,-78.063694,428.68503,16,236.502,1.01562,,,,,,,,,,,,,,,,,,,,,,,,
28.89,-88,235.692,38.392202,-78.06371,426.38303,16,237.202,1.03906,,,,,,,,,,,,,,,,,,,,,,,,
29.031,-86,236.481,38.39217,-78.063728,424.08002,16,237.752,0.890625,,,,,,,,,,,,,,,,,,,,,,,,
29.14,-90,237.016,38.39214,-78.063758,420.65503,16,238.402,0.960938,,,,,,,,,,,,,,,,,,,,,,,,
29.265,-90,237.765,38.392128,-78.063778,417.86603,16,239.142,1.04688,,,,,,,,,,,,,,,,,,,,,,,,
29.375,-90,238.397,38.392127,-78.063787,414.92203,16,239.882,1.03516,,,,,,,,,,,,,,,,,,,,,,,,
29.5,-90,239.195,38.392131,-78.063777,411.65903,16,240.502,1.16797,,,,,,,,,,,,,,,,,,,,,,,,
29.625,-89,239.737,38.392132,-78.063735,407.51303,16,241.082,1.0625,,,,,,,,,,,,,,,,,,,,,,,,
29.733,-89,240.538,38.392109,-78.063676,403.31403,17,241.732,1.14844,,,,,,,,,,,,,,,,,,,,,,,,
29.843,-90,241.264,38.392076,-78.063635,400.492,17,242.522,1.17578,,,,,,,,,,,,,,,,,,,,,,,,
29.952,-89,241.877,38.392039,-78.063601,398.04602,17,243.322,1.17969,,,,,,,,,,,,,,,,,,,,,,,,
30.093,-89,242.665,38.392003,-78.063571,395.88202,17,243.872,1.09766,,,,,,,,,,,,,,,,,,,,,,,,
30.218,-90,243.335,38.391973,-78.063538,393.80701,17,244.552,1.05469,,,,,,,,,,,,,,,,,,,,,,,,
30.327,-90,244.23,38.391944,-78.063486,390.79102,17,245.082,0.984375,,,,,,,,,,,,,,,,,,,,,,,,
30.437,-90,244.778,38.391927,-78.063447,388.68201,17,245.912,1.17188,,,,,,,,,,,,,,,,,,,,,,,,
30.577,-91,245.563,38.391907,-78.06339,386.28201,17,246.472,1.04297,,,,,,,,,,,,,,,,,,,,,,,,
30.687,-89,246.023,38.391886,-78.063349,384.52103,17,247.332,1.07031,,,,,,,,,,,,,,,,,,,,,,,,
30.812,-90,246.76,38.391848,-78.063296,382.08401,17,247.952,0.96875,,,,,,,,,,,,,,,,,,,,,,,,
30.921,-91,247.383,38.391817,-78.063255,380.17203,17,248.552,0.953125,,,,,,,,,,,,,,,,,,,,,,,,
31.062,-90,247.966,38.391789,-78.063214,378.23203,17,249.202,0.949219,,,,,,,,,,,,,,,,,,,,,,,,
31.171,-89,248.464,38.391763,-78.063171,376.02103,17,249.902,0.863281,,,,,,,,,,,,,,,,,,,,,,,,
31.281,-89,249.267,38.39173,-78.063114,372.88602,17,250.582,0.949219,,,,,,,,,,,,,,,,,,,,,,,,
31.406,-89,249.814,38.391695,-78.06306,370.03403,17,251.272,1.02344,,,,,,,,,,,,,,,,,,,,,,,,
31.515,-90,250.489,38.391678,-78.063035,368.78101,17,251.942,0.867188,,,,,,,,,,,,,,,,,,,,,,,,
31.656,-89,251.221,38.391638,-78.062967,366.57001,16,252.462,1.35156,,,,,,,,,,,,,,,,,,,,,,,,
31.765,-89,251.809,38.391626,-78.062936,365.72202,16,253.402,0.667969,,,,,,,,,,,,,,,,,,,,,,,,
31.89,-90,252.391,38.3916,-78.062877,363.06302,17,253.912,0.96875,,,,,,,,,,,,,,,,,,,,,,,,
32,-90,253.169,38.391579,-78.062836,361.03003,17,254.672,1.11719,,,,,,,,,,,,,,,,,,,,,,,,
32.14,-89,253.823,38.391552,-78.0628,359.17902,17,255.302,1.11328,,,,,,,,,,,,,,,,,,,,,,,,
32.25,-90,254.524,38.391509,-78.062758,356.49002,17,255.952,0.792969,,,,,,,,,,,,,,,,,,,,,,,,
32.375,-90,255.117,38.391479,-78.062733,353.76801,17,256.562,0.832031,,,,,,,,,,,,,,,,,,,,,,,,
32.483,-87,255.893,38.391454,-78.062714,350.22702,17,257.292,0.839844,,,,,,,,,,,,,,,,,,,,,,,,
32.625,-90,256.627,38.391439,-78.062701,344.673,16,257.932,0.976562,,,,,,,,,,,,,,,,,,,,,,,,
32.733,-89,257.327,38.391443,-78.062699,340.33902,16,258.692,1.17969,,,,,,,,,,,,,,,,,,,,,,,,
32.843,-89,257.998,38.39146,-78.062692,335.77301,16,259.312,1.29688,,,,,,,,,,,,,,,,,,,,,,,,
32.952,-89,258.624,38.391459,-78.062665,333.39102,16,260.042,1.64062,,,,,,,,,,,,,,,,,,,,,,,,
33.077,-89,259.165,38.391427,-78.062646,331.42401,16,260.632,0.863281,,,,,,,,,,,,,,,,,,,,,,,,
33.202,-89,259.88,38.391384,-78.062649,328.06903,15,261.312,1.23047,,,,,,,,,,,,,,,,,,,,,,,,
33.327,-89,260.483,38.391334,-78.062669,325.43503,16,261.942,1.56641,,,,,,,,,,,,,,,,,,,,,,,,
33.437,-89,261.413,38.391248,-78.062728,323.33701,17,262.642,0.988281,,,,,,,,,,,,,,,,,,,,,,,,
33.546,-89,262.239,38.391204,-78.062762,322.345,16,263.412,1.17578,,,,,,,,,,,,,,,,,,,,,,,,
33.687,-89,262.723,38.391157,-78.06279,321.35703,17,264.142,0.933594,,,,,,,,,,,,,,,,,,,,,,,,
33.796,-90,263.417,38.391105,-78.062807,319.75,17,264.682,0.835938,,,,,,,,,,,,,,,,,,,,,,,,
33.906,-89,264.003,38.391053,-78.062811,317.75601,17,265.412,1.02734,,,,,,,,,,,,,,,,,,,,,,,,
34.031,-88,264.839,38.390988,-78.062789,314.72601,17,265.952,1.0625,,,,,,,,,,,,,,,,,,,,,,,,
34.156,-89,265.332,38.390951,-78.062762,312.63702,16,266.742,1.13281,,,,,,,,,,,,,,,,,,,,,,,,
34.281,-89,266.18,38.390906,-78.062717,309.91702,17,267.322,0.960938,,,,,,,,,,,,,,,,,,,,,,,,
34.39,-89,266.61,38.390891,-78.0627,308.97302,17,268.212,1.02734,,,,,,,,,,,,,,,,,,,,,,,,
34.515,-89,267.242,38.390871,-78.062681,307.505,17,268.642,1,,,,,,,,,,,,,,,,,,,,,,,,
34.625,-90,267.86,38.390854,-78.062663,305.70102,17,269.412,0.953125,,,,,,,,,,,,,,,,,,,,,,,,
34.765,-88,268.644,38.390845,-78.062657,304.431,17,270.012,1.08594,,,,,,,,,,,,,,,,,,,,,,,,
34.875,-90,269.304,38.390842,-78.062657,303.22202,17,270.742,0.980469,,,,,,,,,,,,,,,,,,,,,,,,
34.983,-90,269.999,38.390837,-78.06267,301.34201,17,271.382,0.976562,,,,,,,,,,,,,,,,,,,,,,,,
35.108,-89,270.508,38.390831,-78.062677,300.328,17,272.122,1.10938,,,,,,,,,,,,,,,,,,,,,,,,
35.233,-89,271.393,38.390818,-78.062697,298.08301,17,272.622,0.953125,,,,,,,,,,,,,,,,,,,,,,,,
35.358,-90,271.933,38.390812,-78.062701,296.755,17,273.492,0.984375,,,,,,,,,,,,,,,,,,,,,,,,
35.468,-89,272.647,38.390805,-78.062698,295.39301,17,274.172,1.10938,,,,,,,,,,,,,,,,,,,,,,,,
35.577,-89,273.33,38.390794,-78.062681,293.509,16,274.762,1.02734,,,,,,,,,,,,,,,,,,,,,,,,
35.718,-89,274.332,38.390771,-78.062656,290.42401,17,275.701,0.925781,,,,,,,,,,,,,,,,,,,,,,,,
35.827,-87,274.957,38.390763,-78.062651,288.94601,17,276.271,0.949219,,,,,,,,,,,,,,,,,,,,,,,,
35.937,-90,275.751,38.390755,-78.062642,287.42401,17,277.074,0.898438,,,,,,,,,,,,,,,,,,,,,,,,
36.046,-89,276.417,38.39075,-78.062632,285.875,17,277.634,1.07422,,,,,,,,,,,,,,,,,,,,,,,,
36.171,-88,277.238,38.390746,-78.062625,284.32001,16,278.419,0.945312,,,,,,,,,,,,,,,,,,,,,,,,
36.312,-89,278.086,38.390743,-78.062647,281.24402,17,279.425,1.08594,,,,,,,,,,,,,,,,,,,,,,,,
36.421,-88,278.967,38.390682,-78.062727,273.68503,17,280.342,0.972656,,,,,,,,,,,,,,,,,,,,,,,,
36.531,-86,279.783,38.390624,-78.062745,270.203,17,281.403,1.04297,,,,,,,,,,,,,,,,,,,,,,,,
36.656,-89,280.803,38.390563,-78.062728,266.11401,17,282.123,1.05469,,,,,,,,,,,,,,,,,,,,,,,,
36.796,-89,281.692,38.390523,-78.0627,263.18301,17,283.148,1.26953,,,,,,,,,,,,,,,,,,,,,,,,
36.906,-90,282.436,38.390491,-78.062667,260.84601,17,283.608,0.945312,,,,,,,,,,,,,,,,,,,,,,,,
37.015,-90,283.306,38.390458,-78.062633,259.043,17,284.435,1.41016,,,,,,,,,,,,,,,,,,,,,,,,
37.125,-87,284.042,38.390429,-78.062601,257.12201,17,284.975,0.960938,,,,,,,,,,,,,,,,,,,,,,,,
37.265,-90,284.863,38.390388,-78.062551,254.91002,17,285.922,0.992188,,,,,,,,,,,,,,,,,,,,,,,,
37.375,-91,285.472,38.390373,-78.062532,253.88802,16,286.392,0.921875,,,,,,,,,,,,,,,,,,,,,,,,
37.483,-87,286.325,38.390331,-78.062502,251.85901,17,287.301,0.96875,,,,,,,,,,,,,,,,,,,,,,,,
37.608,-90,286.839,38.390291,-78.062489,250.26001,16,287.997,0.816406,,,,,,,,,,,,,,,,,,,,,,,,
37.718,-91,287.651,38.390225,-78.062489,247.41801,17,288.827,1.08203,,,,,,,,,,,,,,,,,,,,,,,,
37.858,-90,288.205,38.390155,-78.062512,244.72301,17,289.655,1.15234,,,,,,,,,,,,,,,,,,,,,,,,
37.968,-89,288.926,38.390102,-78.062534,242.98102,17,290.235,1.01172,,,,,,,,,,,,,,,,,,,,,,,,
38.093,-88,289.535,38.390051,-78.062551,241.24001,17,290.962,1.08984,,,,,,,,,,,,,,,,,,,,,,,,
38.202,-91,290.346,38.39,-78.062567,239.56302,17,291.642,0.890625,,,,,,,,,,,,,,,,,,,,,,,,
38.327,-88,290.819,38.38995,-78.062586,238.04901,17,292.386,1.05078,,,,,,,,,,,,,,,,,,,,,,,,
38.452,-89,291.663,38.389876,-78.06263,234.94801,17,293.176,0.964844,,,,,,,,,,,,,,,,,,,,,,,,
38.562,-89,292.09,38.38985,-78.062652,233.30301,17,294.247,1,,,,,,,,,,,,,,,,,,,,,,,,
38.687,-92,293.163,38.389761,-78.062793,224.507,17,294.952,0.984375,,,,,,,,,,,,,,,,,,,,,,,,
38.812,-91,294.133,38.38975,-78.062851,220.56201,17,295.902,1.07031,,,,,,,,,,,,,,,,,,,,,,,,
38.937,-90,295.071,38.389744,-78.062899,216.92401,17,296.622,1.12109,,,,,,,,,,,,,,,,,,,,,,,,
39.046,-90,295.653,38.389741,-78.062919,214.08501,17,297.395,0.804688,,,,,,,,,,,,,,,,,,,,,,,,
39.156,-90,296.42,38.389734,-78.062922,210.59401,17,298.085,1.23047,,,,,,,,,,,,,,,,,,,,,,,,
39.296,-90,297.073,38.38972,-78.062912,206.94202,17,298.839,1.08984,,,,,,,,,,,,,,,,,,,,,,,,
39.421,-91,297.989,38.389698,-78.062893,202.85201,17,299.619,0.898438,,,,,,,,,,,,,,,,,,,,,,,,
39.531,-89,298.554,38.389687,-78.062892,199.77901,17,300.348,1.09766,,,,,,,,,,,,,,,,,,,,,,,,
39.64,-89,299.288,38.389681,-78.062903,196.30801,17,300.978,1.15625,,,,,,,,,,,,,,,,,,,,,,,,
39.765,-90,299.995,38.389677,-78.06293,191.80901,17,301.695,1.08984,,,,,,,,,,,,,,,,,,,,,,,,
39.89,-90,300.628,38.389672,-78.062949,188.58101,17,302.385,0.992188,,,,,,,,,,,,,,,,,,,,,,,,
40.015,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.125,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.25,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.39,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.5,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.608,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.733,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.875,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.983,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.108,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.218,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.327,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.468,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.593,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.702,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.827,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.952,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.077,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.187,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.312,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.452,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.577,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.687,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.812,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.937,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.062,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.171,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.281,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.39,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.531,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.656,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.765,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.89,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.031,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.14,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.265,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
