#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10923, 3,N0AHK,   121.09, -85,   5, 7,    main,   -1.51,  92708.00,  743.34,  558.58,   -3.40, 24.2, 8.89, 0.00, 4.10,   8.72,  -0.50,   0.13,-124.27,  11.66,  32.17,   0.19,   0.19,  -0.07,   6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3947680, -78.0637990,   693.0, 2023, 10, 15, 17, 50, 43,      393,      696, 177,  56,   1.5,   0.8,   1.2,  0, 35,  0,  0,  0,  0,  0,  0,  0, 34,  0, 22,  0,  0,  0,  0,  0, 30,  0,  0, 35,  0, 28, 21, 19,  0,  0, 34,  0,  0, 31, 34
6, 10923, 3,N0AHK,   121.27, -97,  16, 7,    main,    0.50,  92737.00,  740.75,  555.99,   -3.39, 24.2, 8.89, 0.00, 4.10,  10.42,  -0.12,  -1.31,-162.72,   4.70,  29.91,   0.18,  -0.17,  -0.24,   6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3947680, -78.0637990,   693.0, 2023, 10, 15, 17, 50, 43,      393,      696, 177,  56,   1.5,   0.8,   1.2,  0, 35,  0,  0,  0,  0,  0,  0,  0, 34,  0, 22,  0,  0,  0,  0,  0, 30,  0,  0, 35,  0, 28, 21, 19,  0,  0, 34,  0,  0, 31, 34
6, 10923, 3,N0AHK,   121.30, -98,  15, 7,    main,    0.50,  92737.00,  740.75,  555.99,   -3.39, 24.2, 8.95, 0.00, 4.09,  10.42,  -0.12,  -1.31,-162.72,   4.70,  29.91,   0.18,  -0.17,  -0.24,   6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3947680, -78.0637990,   693.0, 2023, 10, 15, 17, 50, 43,      393,      696, 177,  56,   1.5,   0.8,   1.2,  0, 35,  0,  0,  0,  0,  0,  0,  0, 34,  0, 22,  0,  0,  0,  0,  0, 30,  0,  0, 35,  0, 28, 21, 19,  0,  0, 34,  0,  0, 31, 34
6, 10923, 3,N0AHK,   122.09, -82,   8, 7,    main,    0.50,  92737.00,  740.75,  555.99,   -3.39, 24.2, 8.95, 0.00, 4.09,  10.42,  -0.12,  -1.31,-162.72,   4.70,  29.91,   0.18,  -0.17,  -0.24,   6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3947092, -78.0638455,   689.0, 2023, 10, 15, 17, 50, 44,      400,      696, 177,  55,   1.5,   0.8,   1.2,  0, 31,  0,  0,  0,  0,  0,  0,  0, 35,  0, 37,  0,  0,  0,  0,  0, 21,  0,  0, 31,  0, 26, 33, 28,  0,  0, 27,  0,  0, 22, 35
6, 10923, 3,N0AHK,   122.09, -83,   8, 7,    main,    0.50,  92737.00,  740.75,  555.99,   -3.39, 24.2, 8.95, 0.00, 4.09,  10.42,  -0.12,  -1.31,-162.72,   4.70,  29.91,   0.18,  -0.17,  -0.24,   6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3947092, -78.0638455,   689.0, 2023, 10, 15, 17, 50, 44,      400,      696, 177,  55,   1.5,   0.8,   1.2,  0, 31,  0,  0,  0,  0,  0,  0,  0, 35,  0, 37,  0,  0,  0,  0,  0, 21,  0,  0, 31,  0, 26, 33, 28,  0,  0, 27,  0,  0, 22, 35
6, 10923, 3,N0AHK,   122.28, -86,   6, 7,    main,    2.51,  92785.00,  736.46,  551.69,   -3.03, 24.2, 8.95, 0.00, 4.09,  12.67,  -0.46,   0.95, -47.49,   4.52,  16.05,   0.14,   0.22,  -0.34,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3947092, -78.0638455,   689.0, 2023, 10, 15, 17, 50, 44,      400,      696, 177,  55,   1.5,   0.8,   1.2,  0, 31,  0,  0,  0,  0,  0,  0,  0, 35,  0, 37,  0,  0,  0,  0,  0, 21,  0,  0, 31,  0, 26, 33, 28,  0,  0, 27,  0,  0, 22, 35
6, 10923, 3,N0AHK,   122.31, -86,   4, 7,    main,    2.51,  92785.00,  736.46,  551.69,   -3.03, 24.2, 8.95, 0.00, 4.09,  12.67,  -0.46,   0.95, -47.49,   4.52,  16.05,   0.14,   0.22,  -0.34,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3947092, -78.0638455,   689.0, 2023, 10, 15, 17, 50, 44,      400,      696, 177,  55,   1.5,   0.8,   1.2,  0, 31,  0,  0,  0,  0,  0,  0,  0, 35,  0, 37,  0,  0,  0,  0,  0, 21,  0,  0, 31,  0, 26, 33, 28,  0,  0, 27,  0,  0, 22, 35
6, 10923, 3,N0AHK,   123.09, -89,   9, 7,    main,    2.51,  92785.00,  736.46,  551.69,   -3.03, 24.2, 8.95, 0.00, 4.09,  12.67,  -0.46,   0.95, -47.49,   4.52,  16.05,   0.14,   0.22,  -0.34,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946639, -78.0638853,   685.0, 2023, 10, 15, 17, 50, 45,      404,      696, 178,  54,   1.5,   0.8,   1.2,  0, 25,  0,  0,  0,  0,  0,  0,  0, 35,  0, 30,  0,  0,  0,  0,  0, 36,  0,  0, 25,  0, 35, 18, 32,  0,  0, 35,  0,  0, 36, 33
6, 10923, 3,N0AHK,   123.09, -90,   6, 7,    main,    2.51,  92785.00,  736.46,  551.69,   -3.03, 24.2, 8.95, 0.00, 4.09,  12.67,  -0.46,   0.95, -47.49,   4.52,  16.05,   0.14,   0.22,  -0.34,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946639, -78.0638853,   685.0, 2023, 10, 15, 17, 50, 45,      404,      696, 178,  54,   1.5,   0.8,   1.2,  0, 25,  0,  0,  0,  0,  0,  0,  0, 35,  0, 30,  0,  0,  0,  0,  0, 36,  0,  0, 25,  0, 35, 18, 32,  0,  0, 35,  0,  0, 36, 33
6, 10923, 3,N0AHK,   123.09, -90,   4, 7,    main,    2.51,  92785.00,  736.46,  551.69,   -3.03, 24.2, 8.95, 0.00, 4.09,  12.67,  -0.46,   0.95, -47.49,   4.52,  16.05,   0.14,   0.22,  -0.34,   7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946639, -78.0638853,   685.0, 2023, 10, 15, 17, 50, 45,      404,      696, 178,  54,   1.5,   0.8,   1.2,  0, 25,  0,  0,  0,  0,  0,  0,  0, 35,  0, 30,  0,  0,  0,  0,  0, 36,  0,  0, 25,  0, 35, 18, 32,  0,  0, 35,  0,  0, 36, 33
6, 10923, 3,N0AHK,   123.29, -84,   6, 7,    main,   -0.00,  92811.00,  734.13,  549.37,   -3.76, 24.1, 8.95, 0.00, 4.09,   9.58,  -0.32,   0.14, -40.10,  49.56, -23.32,   0.02,   0.40,  -0.07,  38.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946639, -78.0638853,   685.0, 2023, 10, 15, 17, 50, 45,      404,      696, 178,  54,   1.5,   0.8,   1.2,  0, 25,  0,  0,  0,  0,  0,  0,  0, 35,  0, 30,  0,  0,  0,  0,  0, 36,  0,  0, 25,  0, 35, 18, 32,  0,  0, 35,  0,  0, 36, 33
6, 10923, 3,N0AHK,   123.32, -83,   7, 7,    main,   -0.00,  92811.00,  734.13,  549.37,   -3.76, 24.1, 8.95, 0.00, 4.10,   9.58,  -0.32,   0.14, -40.10,  49.56, -23.32,   0.02,   0.40,  -0.07,  38.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946639, -78.0638853,   685.0, 2023, 10, 15, 17, 50, 45,      404,      696, 178,  54,   1.5,   0.8,   1.2,  0, 25,  0,  0,  0,  0,  0,  0,  0, 35,  0, 30,  0,  0,  0,  0,  0, 36,  0,  0, 25,  0, 35, 18, 32,  0,  0, 35,  0,  0, 36, 33
6, 10923, 3,N0AHK,   124.09, -87,   5, 7,    main,   -0.00,  92811.00,  734.13,  549.37,   -3.76, 24.1, 8.95, 0.00, 4.10,   9.58,  -0.32,   0.14, -40.10,  49.56, -23.32,   0.02,   0.40,  -0.07,  38.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946387, -78.0638854,   681.0, 2023, 10, 15, 17, 50, 46,      407,      694, 178,  54,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 35,  0, 22,  0,  0,  0,  0,  0, 28,  0,  0, 35,  0, 23, 17, 24,  0,  0, 32,  0,  0, 36, 34
6, 10923, 3,N0AHK,   124.09, -87,  10, 7,    main,   -0.00,  92811.00,  734.13,  549.37,   -3.76, 24.1, 8.95, 0.00, 4.10,   9.58,  -0.32,   0.14, -40.10,  49.56, -23.32,   0.02,   0.40,  -0.07,  38.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946387, -78.0638854,   681.0, 2023, 10, 15, 17, 50, 46,      407,      694, 178,  54,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 35,  0, 22,  0,  0,  0,  0,  0, 28,  0,  0, 35,  0, 23, 17, 24,  0,  0, 32,  0,  0, 36, 34
6, 10923, 3,N0AHK,   124.30, -87,   8, 7,    main,    2.01,  92850.00,  730.65,  545.88,   -3.98, 24.1, 8.95, 0.00, 4.10,  10.64,   2.41,  -0.48, 148.01, -38.21, -15.81,   0.13,  -0.23,  -0.32,  45.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946387, -78.0638854,   681.0, 2023, 10, 15, 17, 50, 46,      407,      694, 178,  54,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 35,  0, 22,  0,  0,  0,  0,  0, 28,  0,  0, 35,  0, 23, 17, 24,  0,  0, 32,  0,  0, 36, 34
6, 10923, 3,N0AHK,   124.33, -88,   9, 7,    main,    2.01,  92850.00,  730.65,  545.88,   -3.98, 24.1, 8.95, 0.00, 4.09,  10.64,   2.41,  -0.48, 148.01, -38.21, -15.81,   0.13,  -0.23,  -0.32,  45.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946387, -78.0638854,   681.0, 2023, 10, 15, 17, 50, 46,      407,      694, 178,  54,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 35,  0, 22,  0,  0,  0,  0,  0, 28,  0,  0, 35,  0, 23, 17, 24,  0,  0, 32,  0,  0, 36, 34
6, 10923, 3,N0AHK,   125.31, -86,   6, 7,    main,    5.03,  92917.00,  724.66,  539.90,   -5.61, 24.1, 8.95, 0.00, 4.09,  14.35,  -0.30,  -1.48,-145.51, -76.23, -19.96,   0.14,   0.28,  -0.04,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946387, -78.0638854,   681.0, 2023, 10, 15, 17, 50, 46,      407,      694, 178,  54,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 35,  0, 22,  0,  0,  0,  0,  0, 28,  0,  0, 35,  0, 23, 17, 24,  0,  0, 32,  0,  0, 36, 34
6, 10923, 3,N0AHK,   125.34, -86,   5, 7,    main,    5.03,  92917.00,  724.66,  539.90,   -5.61, 24.1, 8.95, 0.00, 4.10,  14.35,  -0.30,  -1.48,-145.51, -76.23, -19.96,   0.14,   0.28,  -0.04,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946387, -78.0638854,   681.0, 2023, 10, 15, 17, 50, 46,      407,      694, 178,  54,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 35,  0, 22,  0,  0,  0,  0,  0, 28,  0,  0, 35,  0, 23, 17, 24,  0,  0, 32,  0,  0, 36, 34
6, 10923, 3,N0AHK,   126.09, -90,   6, 7,    main,    5.03,  92917.00,  724.66,  539.90,   -5.61, 24.1, 8.95, 0.00, 4.10,  14.35,  -0.30,  -1.48,-145.51, -76.23, -19.96,   0.14,   0.28,  -0.04,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946012, -78.0637766,   672.0, 2023, 10, 15, 17, 50, 48,      412,      690, 177,  53,   1.5,   0.8,   1.2,  0, 32,  0,  0,  0,  0,  0,  0,  0, 35,  0, 30,  0,  0,  0,  0,  0, 27,  0,  0, 32,  0, 31, 19, 24,  0,  0, 33,  0,  0, 36, 38
6, 10923, 3,N0AHK,   126.09, -91,   8, 7,    main,    5.03,  92917.00,  724.66,  539.90,   -5.61, 24.1, 8.95, 0.00, 4.10,  14.35,  -0.30,  -1.48,-145.51, -76.23, -19.96,   0.14,   0.28,  -0.04,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3946012, -78.0637766,   672.0, 2023, 10, 15, 17, 50, 48,      412,      690, 177,  53,   1.5,   0.8,   1.2,  0, 32,  0,  0,  0,  0,  0,  0,  0, 35,  0, 30,  0,  0,  0,  0,  0, 27,  0,  0, 32,  0, 31, 19, 24,  0,  0, 33,  0,  0, 36, 38
6, 10923, 3,N0AHK,   127.09, -86,   5, 7,    main,    5.03,  92917.00,  724.66,  539.90,   -5.61, 24.1, 8.95, 0.00, 4.10,  14.35,  -0.30,  -1.48,-145.51, -76.23, -19.96,   0.14,   0.28,  -0.04,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945919, -78.0637727,   666.0, 2023, 10, 15, 17, 50, 49,      413,      685, 177,  53,   1.5,   0.8,   1.2,  0, 33,  0,  0,  0,  0,  0,  0,  0, 27,  0, 31,  0,  0,  0,  0,  0, 27,  0,  0, 31,  0, 26, 29, 25,  0,  0, 20,  0,  0, 27, 34
6, 10923, 3,N0AHK,   127.09, -87,   8, 7,    main,    5.03,  92917.00,  724.66,  539.90,   -5.61, 24.1, 8.95, 0.00, 4.10,  14.35,  -0.30,  -1.48,-145.51, -76.23, -19.96,   0.14,   0.28,  -0.04,   8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945919, -78.0637727,   666.0, 2023, 10, 15, 17, 50, 49,      413,      685, 177,  53,   1.5,   0.8,   1.2,  0, 33,  0,  0,  0,  0,  0,  0,  0, 27,  0, 31,  0,  0,  0,  0,  0, 27,  0,  0, 31,  0, 26, 29, 25,  0,  0, 20,  0,  0, 27, 34
6, 10923, 3,N0AHK,   127.33, -89,   5, 7,    main,    2.51,  93017.00,  715.74,  530.98,   -2.54, 24.1, 8.95, 0.00, 4.10,  11.32,  -3.33,   0.79, -23.93,  17.76,  47.61,   0.15,   0.26,  -0.25,  29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945919, -78.0637727,   666.0, 2023, 10, 15, 17, 50, 49,      413,      685, 177,  53,   1.5,   0.8,   1.2,  0, 33,  0,  0,  0,  0,  0,  0,  0, 27,  0, 31,  0,  0,  0,  0,  0, 27,  0,  0, 31,  0, 26, 29, 25,  0,  0, 20,  0,  0, 27, 34
6, 10923, 3,N0AHK,   127.36, -90,   8, 7,    main,    2.51,  93017.00,  715.74,  530.98,   -2.54, 24.1, 8.95, 0.00, 4.10,  11.32,  -3.33,   0.79, -23.93,  17.76,  47.61,   0.15,   0.26,  -0.25,  29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945919, -78.0637727,   666.0, 2023, 10, 15, 17, 50, 49,      413,      685, 177,  53,   1.5,   0.8,   1.2,  0, 33,  0,  0,  0,  0,  0,  0,  0, 27,  0, 31,  0,  0,  0,  0,  0, 27,  0,  0, 31,  0, 26, 29, 25,  0,  0, 20,  0,  0, 27, 34
6, 10923, 3,N0AHK,   128.09, -82,   7, 7,    main,    2.51,  93017.00,  715.74,  530.98,   -2.54, 24.1, 8.95, 0.00, 4.10,  11.32,  -3.33,   0.79, -23.93,  17.76,  47.61,   0.15,   0.26,  -0.25,  29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945722, -78.0638142,   661.0, 2023, 10, 15, 17, 50, 50,      415,      683, 177,  53,   1.5,   0.8,   1.2,  0, 27,  0,  0,  0,  0,  0,  0,  0, 36,  0, 37,  0,  0,  0,  0,  0, 31,  0,  0, 30,  0, 37, 34, 35,  0,  0, 30,  0,  0, 26, 34
6, 10923, 3,N0AHK,   128.09, -84,  10, 7,    main,    2.51,  93017.00,  715.74,  530.98,   -2.54, 24.1, 8.95, 0.00, 4.10,  11.32,  -3.33,   0.79, -23.93,  17.76,  47.61,   0.15,   0.26,  -0.25,  29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945722, -78.0638142,   661.0, 2023, 10, 15, 17, 50, 50,      415,      683, 177,  53,   1.5,   0.8,   1.2,  0, 27,  0,  0,  0,  0,  0,  0,  0, 36,  0, 37,  0,  0,  0,  0,  0, 31,  0,  0, 30,  0, 37, 34, 35,  0,  0, 30,  0,  0, 26, 34
6, 10923, 3,N0AHK,   128.09, -84,   9, 7,    main,    2.51,  93017.00,  715.74,  530.98,   -2.54, 24.1, 8.95, 0.00, 4.10,  11.32,  -3.33,   0.79, -23.93,  17.76,  47.61,   0.15,   0.26,  -0.25,  29.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945722, -78.0638142,   661.0, 2023, 10, 15, 17, 50, 50,      415,      683, 177,  53,   1.5,   0.8,   1.2,  0, 27,  0,  0,  0,  0,  0,  0,  0, 36,  0, 37,  0,  0,  0,  0,  0, 31,  0,  0, 30,  0, 37, 34, 35,  0,  0, 30,  0,  0, 26, 34
6, 10923, 3,N0AHK,   128.34, -85,   7, 7,    main,    6.03,  93067.00,  711.28,  526.52,   -2.67, 24.1, 8.95, 0.00, 4.10,  13.71,   0.70,  -0.22, 175.72, -34.91,  66.59,   0.08,  -0.34,  -0.17,  28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945722, -78.0638142,   661.0, 2023, 10, 15, 17, 50, 50,      415,      683, 177,  53,   1.5,   0.8,   1.2,  0, 27,  0,  0,  0,  0,  0,  0,  0, 36,  0, 37,  0,  0,  0,  0,  0, 31,  0,  0, 30,  0, 37, 34, 35,  0,  0, 30,  0,  0, 26, 34
6, 10923, 3,N0AHK,   128.37, -86,   8, 7,    main,    6.03,  93067.00,  711.28,  526.52,   -2.67, 24.1, 8.95, 0.00, 4.10,  13.71,   0.70,  -0.22, 175.72, -34.91,  66.59,   0.08,  -0.34,  -0.17,  28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945722, -78.0638142,   661.0, 2023, 10, 15, 17, 50, 50,      415,      683, 177,  53,   1.5,   0.8,   1.2,  0, 27,  0,  0,  0,  0,  0,  0,  0, 36,  0, 37,  0,  0,  0,  0,  0, 31,  0,  0, 30,  0, 37, 34, 35,  0,  0, 30,  0,  0, 26, 34
6, 10923, 3,N0AHK,   129.09, -88,   8, 7,    main,    6.03,  93067.00,  711.28,  526.52,   -2.67, 24.1, 8.95, 0.00, 4.10,  13.71,   0.70,  -0.22, 175.72, -34.91,  66.59,   0.08,  -0.34,  -0.17,  28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945591, -78.0638346,   657.0, 2023, 10, 15, 17, 50, 51,      416,      680, 177,  52,   1.5,   0.8,   1.2,  0, 24,  0,  0,  0,  0,  0,  0,  0, 35,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0, 22,  0, 37, 29, 35,  0,  0, 30,  0,  0, 31, 30
6, 10923, 3,N0AHK,   129.09, -89,   9, 7,    main,    6.03,  93067.00,  711.28,  526.52,   -2.67, 24.1, 8.95, 0.00, 4.10,  13.71,   0.70,  -0.22, 175.72, -34.91,  66.59,   0.08,  -0.34,  -0.17,  28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945591, -78.0638346,   657.0, 2023, 10, 15, 17, 50, 51,      416,      680, 177,  52,   1.5,   0.8,   1.2,  0, 24,  0,  0,  0,  0,  0,  0,  0, 35,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0, 22,  0, 37, 29, 35,  0,  0, 30,  0,  0, 31, 30
6, 10923, 3,N0AHK,   129.35, -83,   5, 7,    main,    2.01,  93076.00,  710.48,  525.71,   -3.72, 24.1, 8.95, 0.00, 4.10,  11.59,   2.44,  -1.98,-113.53,  46.69, -17.21,   0.11,   0.00,  -0.46,  25.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945591, -78.0638346,   657.0, 2023, 10, 15, 17, 50, 51,      416,      680, 177,  52,   1.5,   0.8,   1.2,  0, 24,  0,  0,  0,  0,  0,  0,  0, 35,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0, 22,  0, 37, 29, 35,  0,  0, 30,  0,  0, 31, 30
6, 10923, 3,N0AHK,   129.38, -83,   7, 7,    main,    2.01,  93076.00,  710.48,  525.71,   -3.72, 24.1, 8.95, 0.00, 4.09,  11.59,   2.44,  -1.98,-113.53,  46.69, -17.21,   0.11,   0.00,  -0.46,  25.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945591, -78.0638346,   657.0, 2023, 10, 15, 17, 50, 51,      416,      680, 177,  52,   1.5,   0.8,   1.2,  0, 24,  0,  0,  0,  0,  0,  0,  0, 35,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0, 22,  0, 37, 29, 35,  0,  0, 30,  0,  0, 31, 30
6, 10923, 3,N0AHK,   130.36, -87,   6, 7,    main,    1.01,  93134.00,  705.31,  520.54,   -4.15, 24.1, 8.95, 0.00, 4.09,  10.37,  -1.72,   0.24, -52.49, -20.69,  44.49,   0.15,   0.02,   0.13,  18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945591, -78.0638346,   657.0, 2023, 10, 15, 17, 50, 51,      416,      680, 177,  52,   1.5,   0.8,   1.2,  0, 24,  0,  0,  0,  0,  0,  0,  0, 35,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0, 22,  0, 37, 29, 35,  0,  0, 30,  0,  0, 31, 30
6, 10923, 3,N0AHK,   130.39, -88,   6, 7,    main,    1.01,  93134.00,  705.31,  520.54,   -4.15, 24.1, 8.95, 0.00, 4.10,  10.37,  -1.72,   0.24, -52.49, -20.69,  44.49,   0.15,   0.02,   0.13,  18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945591, -78.0638346,   657.0, 2023, 10, 15, 17, 50, 51,      416,      680, 177,  52,   1.5,   0.8,   1.2,  0, 24,  0,  0,  0,  0,  0,  0,  0, 35,  0, 35,  0,  0,  0,  0,  0, 32,  0,  0, 22,  0, 37, 29, 35,  0,  0, 30,  0,  0, 31, 30
6, 10923, 3,N0AHK,   131.09, -84,   6, 7,    main,    1.01,  93134.00,  705.31,  520.54,   -4.15, 24.1, 8.95, 0.00, 4.10,  10.37,  -1.72,   0.24, -52.49, -20.69,  44.49,   0.15,   0.02,   0.13,  18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945449, -78.0638182,   650.0, 2023, 10, 15, 17, 50, 53,      418,      676, 177,  52,   1.5,   0.8,   1.2,  0, 22,  0,  0,  0,  0,  0,  0,  0, 32,  0, 34,  0,  0,  0,  0,  0, 31,  0,  0, 20,  0, 35, 22, 35,  0,  0, 32,  0,  0, 31, 24
6, 10923, 3,N0AHK,   131.09, -84,   8, 7,    main,    1.01,  93134.00,  705.31,  520.54,   -4.15, 24.1, 8.95, 0.00, 4.10,  10.37,  -1.72,   0.24, -52.49, -20.69,  44.49,   0.15,   0.02,   0.13,  18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945449, -78.0638182,   650.0, 2023, 10, 15, 17, 50, 53,      418,      676, 177,  52,   1.5,   0.8,   1.2,  0, 22,  0,  0,  0,  0,  0,  0,  0, 32,  0, 34,  0,  0,  0,  0,  0, 31,  0,  0, 20,  0, 35, 22, 35,  0,  0, 32,  0,  0, 31, 24
6, 10923, 3,N0AHK,   131.37, -99,  20, 7,    main,    2.51,  93174.00,  701.74,  516.98,   -3.55, 24.1, 8.95, 0.00, 4.10,  11.42,   0.47,  -0.29,-192.57, -20.75,  -4.82,   0.18,  -0.20,  -0.18,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945449, -78.0638182,   650.0, 2023, 10, 15, 17, 50, 53,      418,      676, 177,  52,   1.5,   0.8,   1.2,  0, 22,  0,  0,  0,  0,  0,  0,  0, 32,  0, 34,  0,  0,  0,  0,  0, 31,  0,  0, 20,  0, 35, 22, 35,  0,  0, 32,  0,  0, 31, 24
6, 10923, 3,N0AHK,   132.09, -86,   7, 7,    main,    2.51,  93174.00,  701.74,  516.98,   -3.55, 24.1, 8.95, 0.00, 4.10,  11.42,   0.47,  -0.29,-192.57, -20.75,  -4.82,   0.18,  -0.20,  -0.18,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945293, -78.0638517,   646.0, 2023, 10, 15, 17, 50, 54,      420,      674, 178,  51,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 20,  0, 29,  0,  0,  0,  0,  0, 26,  0,  0, 36,  0, 22, 30, 21,  0,  0, 32,  0,  0, 23, 35
6, 10923, 3,N0AHK,   132.09, -86,   7, 7,    main,    2.51,  93174.00,  701.74,  516.98,   -3.55, 24.1, 8.95, 0.00, 4.10,  11.42,   0.47,  -0.29,-192.57, -20.75,  -4.82,   0.18,  -0.20,  -0.18,  15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945293, -78.0638517,   646.0, 2023, 10, 15, 17, 50, 54,      420,      674, 178,  51,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 20,  0, 29,  0,  0,  0,  0,  0, 26,  0,  0, 36,  0, 22, 30, 21,  0,  0, 32,  0,  0, 23, 35
6, 10923, 3,N0AHK,   132.38, -85,   8, 7,    main,    2.01,  93226.00,  697.11,  512.35,   -1.74, 24.1, 8.95, 0.00, 4.10,  11.82,  -1.14,  -0.97,-194.40, -23.19,   1.28,   0.16,   0.17,  -0.35,   0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  38.3945293, -78.0638517,   646.0, 2023, 10, 15, 17, 50, 54,      420,      674, 178,  51,   1.5,   0.8,   1.2,  0, 36,  0,  0,  0,  0,  0,  0,  0, 20,  0, 29,  0,  0,  0,  0,  0, 26,  0,  0, 36,  0, 22, 30, 21,  0,  0, 32,  0,  0, 23, 35
